post_link,title,body_question,body_answer,answer_id,viewcount,tags,score,score_answer,answercount,LastActivityDate,AcceptedAnswerId,CommentCount,FavoriteCount,LastEditorUserId,LastEditorDisplayName,LastEditDate,CreationDate,ClosedDate,answer_LastEditDate,answer_CreationDate
"33097669","Same keystore, info, but different fingerprints and I can't update play app","<p>My developer gave me the keystore files, and his passwords, I generate the signed apk, but when trying to update the apk in google play it says I have different fingerprints. I have tons of reviews, etc , and am panicking that I may have to start a whole new play listing. :(</p>

<p>Surely it can't be because of a different computer could it? Google knows people's computer's crash and they get new computers.
And what if my original developer died and I had to get a new one. They couldn't expect me to just forget about thousands and thousands of reviews could they?</p>

<p>Thank you guys for any help. Stack overflow has helped me countless number of times, but I'm just now signing up and asking my first question. :)</p>
","","","384","<android><keystore><sha><fingerprint>","0","","0","2015-10-13 08:25:24","","7","1","","","","2015-10-13 08:25:24","","",""
"42978771","HMAC SHA 256 decode/encode issues","<p>Hey all I am trying to figure out why my HAC-SHA-256 encryption and decryption is not matching up from my Arduino code to my .net code:</p>

<p>C# code:</p>

<pre><code>Dim message As String = ""Hi There""
Dim expectedHex As String = """"

TextBox1.Text = (Convert.ToString(""Ref : "") &amp; expectedHex)

'Test out the HMAC hash method
Dim key As String = ""61574d6b157f757d02457573556645750e0341481b127a07476303136c005145436c7b46651c6e4f4f040e1569464a794e534309097258550c17616075060950""
Dim hashHMACHex__1 As String = HashHMACHex(key, message)

TextBox2.Text = (Convert.ToString(""HMAC: "") &amp; hashHMACHex__1)

' Test out the SHA hash method
Dim innerKey As String = ""61574d6b157f757d02457573556645750e0341481b127a07476303136c005145436c7b46651c6e4f4f040e1569464a794e534309097258550c17616075060950""
Dim outerKey As String = ""0b3d27017f151f17682f1f193f0c2f1f64692b227178106d2d096979066a3b2f2906112c0f760425256e647f032c2013243929636318323f667d0b0a1f6c633a""
Dim hashSHAHex__2 As String = HashSHAHex(innerKey, outerKey, message)

TextBox3.Text=(Convert.ToString(""SHA : "") &amp; hashSHAHex__2)
</code></pre>

<p>Arduino code:</p>

<pre><code>char *myData = ""61574d6b157f757d02457573556645750e0341481b127a07476303136c005145436c7b46651c6e4f4f040e1569464a794e534309097258550c17616075060950#(128)"";

void printHash(uint8_t* hash) {
  int i;
  for (i=0; i&lt;32; i++) {
    Serial.print(""0123456789abcdef""[hash[i]&gt;&gt;4]);
    Serial.print(""0123456789abcdef""[hash[i]&amp;0xf]);
  }
  Serial.println();
}

uint8_t* hash;
  uint32_t a;
  unsigned long ms;
  Serial.println(""Test: RFC4231 4.2"");
  Serial.println("""");
  Serial.print(""Result:"");
  ms = micros();
  Sha256.initHmac((uint8_t *)myData,128);
  Sha256.print(""Hi There"");
  printHash(Sha256.resultHmac());
  Serial.print("" Hash took : "");
  Serial.print((micros() - ms));
  Serial.println("" micros"");
  Serial.println();
</code></pre>

<p>The output from the .net program is this:</p>

<blockquote>
  <p>HMAC: 2d484b68dae3866fbcbf182071c3bf5e86f40ab6c2f3bc72d69fe0d132bf771e</p>
  
  <p>SHA : 5929bc8b6968e763c7f23090f7d6194c4f1377bd8f6e4b781a5ecdb8e8f91f8f</p>
</blockquote>

<p>And the Arduino output:</p>

<blockquote>
  <p>Result:9a9f6119b41604441db0a75bad6c4e1653a4d00781d4b177e99fe850ad543051</p>
</blockquote>

<p>I'm not sure what <strong>innerKey</strong> and <strong>outterKey</strong> is in the .net program. That may be the cause of me not getting the correct values?</p>

<p><a href=""http://forum.arduino.cc/index.php?action=dlattach;topic=464844.0;attach=204997"" rel=""nofollow noreferrer"">Attached</a> is the full code for both the .net program and the arduino sketch.</p>
","","","383","<vb.net><arduino><sha><arduino-ide><hmacsha1>","1","","0","2017-03-23 14:48:27","","6","","277480","","2017-03-23 14:48:27","2017-03-23 14:20:30","","",""
"44827484","LotusScript How get MD5 or SHA-1 from NotesStream","<p>I use Lotus Domino </p>

<p>I need to get a checksum for class NotesStream how to do it on LotusScript without using Java?</p>

<p>It can by MD5 or SHA-1</p>

<p>Can eat what that LotusScript function?</p>

<p>If it does not work out, then you have to use JavaSession.</p>

<pre><code>NotesStream-&gt;Base64-&gt;JavaSession-&gt;SHA-1
</code></pre>
","<p>Here's an implementation of SHA-1 in LotusScript: <a href=""http://www.thenorth.com/apblog4.nsf/0/4658893B587F929B852576F000662499"" rel=""nofollow noreferrer"">NCT1_SHA1_PROVIDER_CLASS.LSS</a>. And there's also <a href=""http://wwwendt.de/tech/md5/"" rel=""nofollow noreferrer"">MD5 implementation for Lotus Script</a></p>

<p>It took about 2 minutes to find these in Google.</p>
","44833385","383","<md5><lotusscript><sha><lotus>","0","0","1","2017-06-29 19:22:10","","0","","","","","2017-06-29 14:07:59","","","2017-06-29 19:22:10"
"49929834","How so I convert this SHA256 + BASE64 from Swift to PHP?","<p>I've been given this Swift code to try and make work in PHP:</p>

<pre><code>finalStr = Encryption.sha256(inputStr)

...

    class Encryption {
        static func sha256(_ data: Data) -&gt; Data? {
            guard let res = NSMutableData(length: Int(CC_SHA256_DIGEST_LENGTH)) else { return nil }
            CC_SHA256((data as NSData).bytes, CC_LONG(data.count), res.mutableBytes.assumingMemoryBound(to: UInt8.self))
            return res as Data
        }

        static func sha256(_ str: String) -&gt; String? {
            guard
                let data = str.data(using: String.Encoding.utf8),
                let shaData = Encryption.sha256(data)
                else { return nil }
            let rc = shaData.base64EncodedString(options: [])
            return rc
        }
    }
</code></pre>

<p>I'm doing the following in PHP, but the end result isn't matching:</p>

<pre><code>$hashedStr = hash('sha256', $inputStr);
$finalStr = base64_encode($hashedStr);
echo $finalStr;
</code></pre>

<p>What am I missing on the PHP side?</p>
","<p>You should set raw output to true for <code>hash</code> method in PHP. Notice the third method argument in <a href=""http://php.net/manual/en/function.hash.php"" rel=""nofollow noreferrer"">hash</a></p>

<pre><code>$hashedStr = hash('sha256', $inputStr, true);
$finalStr = base64_encode($hashedStr);
echo $finalStr;
</code></pre>

<p>This way the base64_encoded raw value from PHP should be equal to the one that you get from <code>base64EncodedString</code></p>
","49930601","383","<php><swift><base64><sha>","0","2","1","2018-04-19 21:36:41","49930601","1","","","","","2018-04-19 20:37:05","","","2018-04-19 21:36:41"
"20569905","info_hash calculated for torrent incorrect","<p>OK I've searched all related questions, and source code where available, just stuck.
I'm using this code from a related question:
<a href=""https://stackoverflow.com/questions/3436823/how-to-calculate-the-hash-value-of-a-torrent-using-java"">How to calculate the hash value of a torrent using Java</a></p>

<p>to build the SHA-1 hash.</p>

<p>Then I'm doing this to encode it, to be included in the tracker request:</p>

<blockquote>
  <p>URLCodec c = new org.apache.commons.codec.net.URLCodec();
  return new String(c.encode(info_hash));</p>
</blockquote>

<p>But the tracker replies with no peers.  By tracing uTorrent, I can see the correct hash for my  torrent file is:
T%7f%bc%a6%92%bb%8a%8b%2aL%b9%a3%0f%a59%f3%98%e6%0c%eb</p>

<p>But my code outputs:
%E4%AF%3C%96%9E%D2%BAJt%C0%C3%B4%12%93%D4h%3B%9A%2CF</p>

<p>Any ideas why this won't work?</p>
","<pre><code>private string encodeInfoHash(string code) 
{
      //string code = ""78820B24672757A60BEF15252E93F3D0C4DEB5C3"";
      byte[] codeB = Encoding.Default.GetBytes(code);
      string info_hash_encoded = null;
      for (int i = 0; i &lt; code.Length; i += 2)
      {
            string tmpCode = code[i].ToString() + code[i + 1].ToString();
            int j = Convert.ToInt32(tmpCode, 16);
            char s1 = (char)j;
            bool isSpecChar = false;
            if (s1.ToString() == ""."" || s1.ToString() == ""-"" || s1.ToString() == ""~"")
                  isSpecChar = true;
            if ((Char.IsLetter(s1) || Char.IsNumber(s1) || isSpecChar) &amp;&amp; !Char.IsControl(s1) &amp;&amp; j &lt;= 127)
            {
                  info_hash_encoded += s1.ToString();
            }
            else
            {
                  info_hash_encoded += ""%"" + tmpCode.ToLower();
            }
      }
      return info_hash_encoded;
}
</code></pre>

<p>I use C# , you can read my blog for more detail
<a href=""http://hello.xiaoyezi.xyz/urlencode-the-info_hash.html"" rel=""nofollow"">http://hello.xiaoyezi.xyz/urlencode-the-info_hash.html</a></p>
","27285485","382","<java><urlencode><bittorrent><sha>","0","1","1","2014-12-04 02:55:08","","1","","-1","","2017-05-23 12:29:16","2013-12-13 15:19:14","","","2014-12-04 02:55:08"
"30905180","Google Web Services HMAC-SHA1 algorithm in JavaScript","<p>I am trying to get a <code>HMAC-SHA1</code> encryption going using JavaScript so I can use it in my <code>Google Web Services For Work</code> <code>GET</code> requests. I've tried several libraries and solutions, such as the following example: </p>

<p><a href=""https://stackoverflow.com/questions/30379084/sign-key-hmac-sha1-with-javascript"">Sign Key HMAC SHA1 with Javascript</a></p>

<p>and this other one:</p>

<p><a href=""https://gist.github.com/ncerminara/11257943#file-base64-js"" rel=""nofollow noreferrer"">https://gist.github.com/ncerminara/11257943#file-base64-js</a></p>

<p>as well as CryptoJS, but all of them give me different results, which none of them work. I was wondering if someone got this to work. I am aware of the python example posted here <a href=""https://developers.google.com/maps/documentation/business/webservices/auth"" rel=""nofollow noreferrer"">https://developers.google.com/maps/documentation/business/webservices/auth</a>, which does work but unfortunately I need to achieve the same functionality in <code>JavaScript</code> to upload it to <code>Cloud Code</code> in <code>Parse</code>. </p>

<p>I would greatly appreciate any advice regarding this matter.</p>

<p>Thank you for your help in advance!</p>

<p>Cheers!</p>
","","","377","<javascript><google-maps><sha><hmac><hmacsha1>","1","","0","2015-06-18 01:43:51","","1","","-1","","2017-05-23 11:43:46","2015-06-18 01:43:51","","",""
"38925962","Import / use SHA1 passwords on wordpress","<p>I've just built a new Wordpress website and I'm trying to import my members from a previous website to the new one. The import was successful, except now all logins fail. My old website used SHA1 hash to encrypt passwords, whereas Wordpress uses MD5. Is it possible to convert all my SHA1 passwords to MD5 and keep the same passwords?</p>

<p>When the website goes live I want all my previous members to be able to login with the same passwords as before (seamless as possible).</p>
","<p>You can't convert sha1 pass to md5. Moreover wordpress use a salt to create it's hash.</p>

<p>You have 2 solutions:
The easy one: send a mailing to all users asking them for changing their password</p>

<p>The hard one: change wordpress auth mecanism.</p>
","38926047","376","<wordpress><md5><sha><password-encryption>","1","1","1","2019-10-17 06:24:29","38926047","1","","5623385","","2016-08-13 00:10:57","2016-08-12 20:25:56","","","2016-08-12 20:32:01"
"10044536","quercus and PHP hmac 256 implementation","<p>I am trying to use hash_hmac in quercus (php emulation under java), but unfortunately it has not been implemented!</p>

<pre><code>Fatal Error: hash_init: 'HmacSHA-256' is an unknown algorithm [hash_hmac] 
</code></pre>

<p>I have 2 options:</p>

<p>1) create a custom php function that will replace the hash_hmac. I found one here, but it's NOT compatible with sha 256:</p>

<p><a href=""http://www.php.net/manual/en/function.hash-hmac.php#93440"" rel=""nofollow"">http://www.php.net/manual/en/function.hash-hmac.php#93440</a></p>

<p>Are you aware of any other custom implementation?</p>

<p>2) let java decode the string and pass it to php. It's doable:</p>

<p><a href=""http://php-apps.appspot.com/hmac-sha-256-signature-for-amazon-product-api-requests.html"" rel=""nofollow"">http://php-apps.appspot.com/hmac-sha-256-signature-for-amazon-product-api-requests.html</a></p>

<p>but It's the first time that I am dealing with php classes and the debugger doesn't accept this php code given in the link:</p>

<pre><code>&lt;?php

import phpgae.HmacSHA256;

$c = new HmacSHA256;

echo $c-&gt;compute( 'your base string' ,  'your key' );

?&gt;
</code></pre>

<p>how am I supposed to implement it?</p>
","<p>I was searching for hours myself to find a solution to this.</p>

<p>Turns out it was reported as a bug and fixed in version 4.0.29.</p>

<p>See <a href=""http://bugs.caucho.com/bug_view_advanced_page.php?bug_id=4833#bugnotes"" rel=""nofollow"">http://bugs.caucho.com/bug_view_advanced_page.php?bug_id=4833#bugnotes</a></p>

<p>Upgrading to a newer version will fix this.</p>
","15856538","375","<php><facebook><hmac><sha>","2","0","1","2013-04-06 22:00:35","","0","","1197544","","2012-04-06 19:06:45","2012-04-06 13:58:31","","","2013-04-06 22:00:35"
"48719957","what shasum: elasticsearch-5.0.0.deb.sha1: no properly formatted SHA1 checksum lines found means?","<p>I want to install elasticsearch5.6.4 on ubuntu 17.10. So I downloaded elasticsearch.deb and elasticsearch.deb.sha1. As the sturcture said in <a href=""https://www.elastic.co/guide/en/elasticsearch/reference/current/deb.html"" rel=""nofollow noreferrer"">this guide</a>, after I run </p>

<pre><code>shasum -a 512 -c elasticsearch-6.2.1.tar.gz.sha512
</code></pre>

<p>I have gotten this error: </p>

<pre><code>shasum: elasticsearch-5.6.4.deb.sha1: no properly formatted SHA1 checksum lines found
</code></pre>

<p>What does this error mean? and what should I do?</p>
","<p>You are correct and I'm a bit puzzled (since I've written that section in the Elastic docs): <code>shasum -a 512</code> works on other operating systems and checking the man page, I would have thought it should do the same on Ubuntu:</p>

<pre><code>-a, --algorithm   1 (default), 224, 256, 384, 512, 512224, 512256

When verifying SHA-512/224 or SHA-512/256 checksums, indicate the
algorithm explicitly using the -a option, e.g.

  shasum -a 512224 -c checksumfile
</code></pre>

<p>I'm not sure why <code>shasum -a 512</code> doesn't work here, but these 3 alternatives all give you the correct result:</p>

<ul>
<li><code>shasum -c elasticsearch-6.2.1.deb.sha512 -a 512</code></li>
<li><code>shasum -a 512256 -c elasticsearch-6.2.1.deb.sha512</code></li>
<li><code>sha512sum -c elasticsearch-6.2.1.deb.sha512</code></li>
</ul>
","48749827","375","<elasticsearch><sha1><checksum><sha><elasticsearch-5>","2","0","2","2019-07-01 08:49:18","","0","2","1537925","","2018-02-10 15:59:13","2018-02-10 10:53:40","","","2018-02-12 15:26:10"
"48719957","what shasum: elasticsearch-5.0.0.deb.sha1: no properly formatted SHA1 checksum lines found means?","<p>I want to install elasticsearch5.6.4 on ubuntu 17.10. So I downloaded elasticsearch.deb and elasticsearch.deb.sha1. As the sturcture said in <a href=""https://www.elastic.co/guide/en/elasticsearch/reference/current/deb.html"" rel=""nofollow noreferrer"">this guide</a>, after I run </p>

<pre><code>shasum -a 512 -c elasticsearch-6.2.1.tar.gz.sha512
</code></pre>

<p>I have gotten this error: </p>

<pre><code>shasum: elasticsearch-5.6.4.deb.sha1: no properly formatted SHA1 checksum lines found
</code></pre>

<p>What does this error mean? and what should I do?</p>
","<p>This answer is not so much for the OP (who is hopefully sorted now) but any passers by who encounter the error in the question.</p>

<p>The error </p>

<pre><code>shasum: [CHECKSUM_FILENAME] : no properly formatted SHA[TYPE] checksum lines found
</code></pre>

<p>indicates that the checksum file passed to the -c flag is <strong>not formatted</strong> as 
follows</p>

<pre><code>a67eb6eeeff63ac77d34c2c86b0a3fa97f69a9d3f8c9d34c20036fa79cb4214d  ./kbld-linux-amd64
</code></pre>

<p>Where </p>

<ul>
<li>the first field is <strong>the expected checksum</strong>,</li>
<li>the second field is a ' ' character indicating that the file is to be checked as a text file (as opposed to being checked as a binary file or being checking in Universal mode which  ignores newlines) </li>
<li>and the third field is <strong>the name of the file you likely just downloaded</strong> and whose integrity you want to verify</li>
</ul>

<p>So in the example above the developers who created kbld <a href=""https://github.com/k14s/kbld/releases/tag/v0.7.0"" rel=""nofollow noreferrer"">supplied the above text on their release page</a> to show the checksums that they calculated after they built the kbld binaries for various platforms.</p>

<p>I added the line for the linux build to a file called <code>kbld_v0_7_0.checksum</code> and then I ran the following in the directory where I downloaded the kbld-linux-amd64 binary </p>

<pre><code>$ shasum -c kbld_v0_7_0.checksum -a 256
./kbld-linux-amd64: OK
</code></pre>

<p>The OK from shasum shows that the binary that I downloaded, ./kbld-linux-amd64 , generates the same sha256 checksum that was produced when the developers did their build which indicates that the files are, in all likelihood, identical</p>
","56832625","375","<elasticsearch><sha1><checksum><sha><elasticsearch-5>","2","0","2","2019-07-01 08:49:18","","0","2","1537925","","2018-02-10 15:59:13","2018-02-10 10:53:40","","","2019-07-01 08:49:18"
"35650220","Calculate hash from huge stream","<p>I have to calculate a hash from various streams (StringIO, File, chunked http responses...), and the sources are pretty big (around 100MB - 1GB). For example, I have the following code</p>

<pre><code>require 'digest'

sha = Digest::SHA256.new
stream = StringIO.new(""test\nfoo\nbar\nhello world"")
# this could also be a File.open('my_file.txt')
# or a chunked http response

while content = stream.read(2)
  sha.update content
end

puts sha.to_s
</code></pre>

<p>This works so far, but I was wondering <strong>how the <code>sha.update</code> method works</strong>. Does it store a copy from the overall String in its instance, so that the whole content is hold in memory?</p>

<p>This could lead to some serious memory issues, when loading 1GB of data into RAM (and doing this on multiple processes on the same machine)</p>
","","","373","<ruby><sha>","3","","0","2016-02-26 11:21:59","","5","","125816","","2016-02-26 11:21:59","2016-02-26 11:12:11","","",""
"31488803","libgit2sharp what is correct sha to supply to GitHub API merge pull-request?","<p>GitHub API requires merge pull-request to be submitted as </p>

<pre><code>PUT /repos/:owner/:repo/pulls/:number/merge
</code></pre>

<p>with request body json</p>

<pre><code>{
  ""commit_message"": ""blah"",
  ""sha"": ""{SHA that pull request head must match to allow merge}"",
}
</code></pre>

<p>Following a commit, push, create PR, what libgit2sharp property supplies the correct sha ?</p>

<p>For the current branch, it appears <code>Branch.Tip.Sha</code> is the correct value, but I'm receiving response error : </p>

<blockquote>
  <p>{   ""message"": ""Head branch was modified. Review and try the merge
  again."",   ""documentation_url"":
  ""<a href=""https://developer.github.com/v3/pulls/#merge-a-pull-request-merge-button"" rel=""nofollow"">https://developer.github.com/v3/pulls/#merge-a-pull-request-merge-button</a>""
  }</p>
</blockquote>
","<p>Two different commits and shas come into play when it comes to Pull Request.</p>

<ul>
<li><p>The tip of your branch (the very last commit you've pushed on your branch)</p>

<ul>
<li><strong>Syntax:</strong> <code>GET /repos/:owner/:repo/git/refs/:ref</code> (where <code>:ref</code> should be of the <code>pull/{number}/head</code> format)</li>
<li><strong>Example:</strong> <a href=""https://api.github.com/repos/libgit2/libgit2sharp/git/refs/pull/1123/head"" rel=""nofollow"">https://api.github.com/repos/libgit2/libgit2sharp/git/refs/pull/1123/head</a></li>
</ul></li>
<li><p>The virtual merge commit that GitHub dynamically creates behind the scene to determine mergeability and allow CI servers to run your build/tests as if your branch was already merged (and thus, detect in advance any potential issue)</p>

<ul>
<li><strong>Syntax:</strong> <code>GET /repos/:owner/:repo/git/refs/:ref</code> (where <code>:ref</code> should be of the <code>pull/{number}/merge</code> format)</li>
<li><strong>Example:</strong> <a href=""https://api.github.com/repos/libgit2/libgit2sharp/git/refs/pull/1123/merge"" rel=""nofollow"">https://api.github.com/repos/libgit2/libgit2sharp/git/refs/pull/1123/merge</a></li>
</ul></li>
</ul>

<p>When leveraging the GitHub API to merge an opened Pull Request, the optional sha property from the json payload is expected to match the sha of the branch tip <strong>as currently known by GitHub</strong>.</p>

<p>Provided your local repository is in sync with what GitHub knows about your repository, this should definitely be matching what <code>repo.Branches[""your_topic_branch""].Tip.Sha</code> returns.</p>

<p><strong>Note:</strong> In order to ensure that the GitHub known head of the PR matches your local branch tip, using LibGit2Sharp, you can retrieve GitHub PR merge/head pointed at commits, by directly fetching a special reference namespace. The following code demonstrates this</p>

<pre><code>var remoteName = ""origin""; // or whatever your remote is named
var remote = repo.Network.Remotes[remoteName];
var prNumber = ""1123""; // or whatever your pr number is

// Build the refspec
string refSpec = string.Format(""+refs/pull/{1}/*:refs/remotes/{0}/pull/{1}/*"", 
                        remoteName, prNumber);

// Perform the actual fetch
repo.Network.Fetch(remote, new[] { refSpec });

Console.WriteLine(repo.Branches[string.Format(""pull/{0}/merge"", prNumber)].Tip.Sha);
</code></pre>
","31490829","373","<git><git-merge><github-api><sha><libgit2sharp>","2","3","1","2015-07-19 13:07:15","31490829","0","0","","","","2015-07-18 07:14:51","","2015-07-19 13:07:15","2015-07-18 11:46:43"
"26802299","Convert simultaneously to a SHA512 hash","<p>I have this app that generate ramdom strings since alphanumeric&amp;punctuation characters per click. this is my view:</p>

<pre><code>import string, random
from hashlib import sha512

def get_random_string(size):    
    chars = string.ascii_letters + string.digits + string.punctuation
    return ''.join(random.choice(chars) for _ in range(size))

def draegg_view(request):
    size = 40
    if request.method == 'POST':
        form = genSysForm(initial={'Key': get_random_string(size)})
    else:
        form = get_random_string(size)
    return render_to_response('synopticup/monodra.html', {'form': form}, context_instance=RequestContext(request))
</code></pre>

<p>My app works perfectly but I want to make a simultaneous SHA512 hash conversion of each random string generated of my app. I wanna see the two results (a field with the random string and other with it respective hash. I was trying in many ways but i can't do it.</p>

<p>I sincerely thank you for your help in advance</p>

<p>What should I change on my view for achieve this objective?</p>

<p><img src=""https://i.stack.imgur.com/lRDFE.png"" alt=""enter image description here""></p>
","<pre><code>import string, random
from hashlib import sha512

def get_random_string(size):    
    chars = string.ascii_letters + string.digits + string.punctuation
    return ''.join(random.choice(chars) for _ in range(size))

def draegg_view(request):
    size = 40
    if request.method == 'POST':
        text = get_random_string(size)
        hash = sha512(text).hexdigest()
        form = genSysForm(initial={'Key':text, 'Hash': hash })
    else:
        form = genSysForm()
    return render_to_response('synopticup/monodra.html', {'form': form}, context_instance=RequestContext(request))
</code></pre>

<p>Assuming the screenshot is a currently working form and you only need to fill in the values.</p>
","26802507","371","<python><django><hash><django-views><sha>","1","1","1","2014-11-07 13:36:19","26802507","0","","4122339","","2014-11-07 13:29:24","2014-11-07 13:24:24","","","2014-11-07 13:36:19"
"53080807","sha256 hash collisions between two strings","<p>I have to find two string which are passed in URL as parameter 'str1' and 'str2' and satisfies these conditions ?</p>

<pre><code>if($_GET['str1'] !== $_GET['str2'] and $_GET['str1'] and $_GET['str2']) 
{
    $hash1 = hash('sha256', $salt . $_GET['str1']);
    $hash2 = hash('sha256', $salt . $_GET['str2']);

    if($hash1 === $hash2) {
       #print str1 and str2
    }

}
</code></pre>

<p>How will I find out?</p>
","<p>The only possible solution to break that is to make the hash function not work.<br>
Hash function expects string input (or typecast to string), so making input as array will break the hash and both return false/not working.<br>
Meaning both is strictly the same.  </p>

<p>It's a cheat, but it satisfies all parts of the code as it currently is.</p>

<pre><code>&lt;?php
$_GET['str1'] = [""a""];
$_GET['str2'] = [""b""];
$salt = ""aaabdnelnFnekknfn"";

if($_GET['str1'] !== $_GET['str2'] and $_GET['str1'] and $_GET['str2']) 
{
    $hash1 = hash('sha256', $salt . $_GET['str1']);
    $hash2 = hash('sha256', $salt . $_GET['str2']);

    if($hash1 === $hash2) {
       var_dump($_GET['str1'],$_GET['str2']);
    }

}
</code></pre>

<p><a href=""https://3v4l.org/SPYKb"" rel=""noreferrer"">https://3v4l.org/SPYKb</a></p>
","53081240","371","<php><encryption><hash><sha256><sha>","2","5","1","2018-10-31 10:29:56","53081240","8","1","","","","2018-10-31 10:04:51","","","2018-10-31 10:29:56"
"45957488","How can I decrypt a SHA256 Hash string when I know the answer is a random number from a known nuimber range?","<p>A random number is selected from a range of 1 to 50 (for example). 
This number then encrypted with a salt key to a SHA256 Hash string.
What I wanted to know is if there is any way I can decrypt this Hash String to get the encrypted random number behind it? </p>

<p>Thank you in advance.</p>
","","","368","<encryption><hash><sha256><salt><sha>","0","","0","2017-08-30 10:04:42","","9","","","","","2017-08-30 10:04:42","","",""
"9738577","Same code compiled two time generates files with different hash","<p>When use make to compile my code and use MD5 or SHA1 to verify if the files are the same, the hash is different each time. Iam using OSX 10.7</p>

<p>My first guess was its because the files are created at different times so the time stamp which is save in the file is different therefore the file and hashes are different. But is this timestamp really hashed or left out like the filename?</p>

<p>If so, what is the best way to compare to compiled files to verify if they were compiled the same way?</p>

<p>EDIT:
Iam using the gcc 4.2.1</p>
","","","363","<macos><hash><makefile><md5><sha>","0","","0","2012-03-16 23:45:48","","3","","514134","","2012-03-16 23:45:48","2012-03-16 13:57:18","","",""
"44038132","Difference between NodeJS and Python Hashing","<p>I'm attempting to port some NodeJS code to Python 3, but am having trouble getting a SHA1 hash to behave identically.</p>

<p>This code in each language shows the problem:</p>

<p><strong>NodeJS</strong></p>

<pre><code>var crypto = require('crypto');
crypto.createHash('sha1');
var h = crypto.createHash('sha1');
h.update(new Buffer('pXHepU2vIdYJuIAN', 'base64').toString('binary'));
console.log(h.digest('hex')); // ea70f5b1ec762290cefd37bc0f9a7421dcc93466
</code></pre>

<p><strong>Python 3</strong></p>

<pre><code>import hashlib
import base64
h = hashlib.sha1()
h.update(base64.b64decode(b'pXHepU2vIdYJuIAN'))
print(h.hexdigest()) # 74161d2d37d9fff312dd396d5f779133c4bfd88d
</code></pre>

<p>I think I'm passing the Python input in the wrong format as if I remove the <code>.toString('binary')</code> from the NodeJS code it matches.</p>

<p>Could anyone explain to me what the Python code should be, and why they behave differently?</p>
","<p>The python code like this:</p>

<pre class=""lang-python prettyprint-override""><code>import hashlib
import base64

h = hashlib.sha1()
h.update(base64.b64decode(b'pXHepU2vIdYJuIAN').decode('latin1').encode())
print(h.hexdigest()) #result is ea70f5b1ec762290cefd37bc0f9a7421dcc93466
</code></pre>

<p>I have referred to this question <a href=""https://stackoverflow.com/questions/13465048/nodejs-crypto-vs-python-hashlib"">Nodejs crypto vs python hashlib</a></p>

<p>Hope it helps you.</p>
","44039237","361","<python><node.js><sha>","1","1","1","2017-05-18 05:26:01","44039237","1","2","","","","2017-05-18 03:32:45","","2017-05-23 12:02:45","2017-05-18 05:26:01"
"10923985","Proper way to use salt along with hashing","<p>During a discussion with a couple of other people, I read the argument that</p>

<ul>
<li>sha512(salt + username + password) is bad, </li>
<li>sha512(username + password) is worse and </li>
<li>sha512(password) is plain idiotic.</li>
</ul>

<p>While I partly agree, what's really the best security? Is there anything safer than using an user unique salt along with a slow hashing method such as SHA512? What's the real way to go? Argue on!</p>

<p><em>Please edit the title if you find it bad.</em></p>
","<p>When discussing the recent LinkedIn leak, somebody brought up this <a href=""http://codahale.com/how-to-safely-store-a-password/"" rel=""nofollow"">link about bcrypt</a>. I think I agree... we should be using functions that increase the calculation time exponentially according to a factor. That's the only way we can beat people trying to use clusters or GPUs to do their hashing calculations.</p>
","10924062","357","<security><hash><salt><sha>","0","0","3","2012-06-08 19:35:47","10955056","3","","","","","2012-06-07 00:03:17","","","2012-06-07 00:13:22"
"10923985","Proper way to use salt along with hashing","<p>During a discussion with a couple of other people, I read the argument that</p>

<ul>
<li>sha512(salt + username + password) is bad, </li>
<li>sha512(username + password) is worse and </li>
<li>sha512(password) is plain idiotic.</li>
</ul>

<p>While I partly agree, what's really the best security? Is there anything safer than using an user unique salt along with a slow hashing method such as SHA512? What's the real way to go? Argue on!</p>

<p><em>Please edit the title if you find it bad.</em></p>
","<p>My understanding is, that repeated hashing (for computational cost) &amp; a good random salt, should defeat all but seriously determined cryptographic attackers.</p>

<p>Hashing passwords in the database, and over the network, avoids plaintext being recoverable (and usable elsewhere) by a snooper or attacker who does get in.</p>

<p>Basically this is more or less the scheme, used by the Wordpress authentication:</p>

<pre><code>var SALT = 64 random characters;
var NUM_HASHES = about 1000;    // can be randomized
var hashedResult = inputPassword;
for (int i = 0; i &lt; NUM_HASHES; i++) {
  var dataToHash = SALT + hashedResult;
  hashedResult = secureHash( dataToHash);
}
//... can now store or send.
</code></pre>

<p>This use of a random salt, and looping hash, defeats any rainbow tables or single-level 'hash collision', 'hash weakness' attack. Only brute-forcing the complete keyspace, each key through 1000 iterations of the hash function, is believed to defeat it :)</p>
","10924072","357","<security><hash><salt><sha>","0","0","3","2012-06-08 19:35:47","10955056","3","","","","","2012-06-07 00:03:17","","","2012-06-07 00:15:26"
